ticker,weight
ADSK,0.009374036632475092
AJG,-0.012371451737908191
AKAM,0.01074814369677264
ALB,0.012303367966776035
ALGN,-0.006314307557175092
AMAT,-0.008668992434625959
APA,0.007132663493251979
APH,-0.010383287358310152
APP,0.01073273768513374
ARE,-0.008321391380892239
AVGO,0.00934355089291653
AXON,-0.01106693935000555
BAX,-0.007428525802215244
BBY,-0.0092368155742252
BLDR,-0.005391679406380309
BRO,-0.012450020469223945
CARR,-0.008810567261404577
CBOE,0.006254117618671572
CDW,-0.009889628548886413
CHRW,0.010426457326370877
CHTR,-0.009898894602515657
CIEN,0.0116425211424631
CME,0.0063333860115649485
CMG,-0.009404791883868053
CMI,0.011673780914743487
CNC,-0.011147577605100547
COHR,0.01187706918019459
CVNA,0.01246887799871845
DD,0.011947172351487895
DELL,-0.008878620233726112
DRI,-0.011861262607050475
DXCM,-0.010301917483221375
EME,0.01062005097279615
ERIE,-0.011916501715495178
EXPE,0.01234723865560261
FDS,-0.011697282192057849
FIX,0.011900519866527534
FOX,0.008712262474239214
FOXA,0.008826051921068678
FTNT,-0.01167103254181712
GLW,0.011568393387247751
GM,0.011048880988422364
GOOG,0.009183679184508011
GOOGL,0.009215292776716138
HAL,0.008935640791832076
HAS,0.010627663002858277
HCA,0.007929725800058391
HII,0.009807791832024732
HPE,-0.008326963047276382
HPQ,-0.009477380014494477
HRL,-0.011652616755539117
IBM,-0.010508008287855825
INTU,0.007931002940235191
IP,-0.007869318757697207
IQV,0.01208499864012023
IT,-0.009951724649656254
IVZ,0.012720134605737343
KLAC,-0.008407845542433647
KMB,-0.012344892464189721
KVUE,-0.011935436200517683
LDOS,0.009373960977068399
LITE,0.011190312337111806
LVS,0.009767262793989203
MGM,-0.00896521516295498
MOS,-0.010781944650054852
MRNA,-0.006464437746850924
NCLH,-0.005915158997712126
NEM,0.011098821914014198
NTAP,-0.009675574891250519
NWS,-0.01178159882106165
NWSA,-0.011603564671415231
PANW,-0.011879292286975325
PAYX,-0.011504402699269951
PLD,0.010043137035457445
POOL,-0.009035747015906323
PTC,0.008932270780078345
REGN,0.009047522678475287
ROL,0.008712405244987956
ROP,-0.012013472006967361
SATS,0.011312914716854344
SNDK,0.015243453441596215
SW,-0.007002176250992419
TECH,-0.008127752553877727
TMUS,-0.014317036231175315
TPL,-0.010965246857026205
TSLA,0.010901721632277823
TSN,0.008309241420631525
TTD,-0.0109785673722092
UHS,0.008490402355352616
ULTA,0.009558623546757147
VRSK,-0.01298487364768441
VRT,0.01079935955232758
VST,-0.010638117208059726
VTR,0.006831524681509778
VTRS,0.010570958481913388
WBD,0.009599513913477131
WELL,0.007303805053721804
WMT,0.007195576690862349
WSM,-0.007994957969654156
ZTS,-0.009785189493135987
