ticker,weight
A,0.009756618189395067
AJG,-0.0072442268154017855
AKAM,0.011536618519229524
ALB,0.008788257893606833
AMAT,-0.01315234461196094
AMCR,-0.012234770118011029
APO,0.010565196030186864
APP,0.011019831127633979
APTV,0.008356455559857498
AXON,-0.009937682844006396
BALL,-0.009606975269577898
BAX,-0.015752903426173297
BG,0.015477439890826773
BRO,-0.007273019573730782
CDW,-0.010902961792722154
CHRW,0.01147513652436392
CHTR,-0.011021035530985648
CIEN,0.009921689761578662
CMG,-0.012160130472227111
CMI,0.009682157937819071
COHR,0.008957509210901146
COIN,-0.01842708181854894
CRWD,-0.009085775392426394
CTVA,-0.00736486295619686
DASH,-0.011374310113065436
DDOG,-0.00822461376961653
DELL,-0.012518162869853943
DVA,-0.008332931888734229
ECHO,0.009811823746153235
EL,0.007350782120428907
ERIE,-0.007960461332605086
F,0.010283073650243956
FCX,0.00735660695428667
FDX,0.010264858279701168
FFIV,-0.010507332448812046
FICO,-0.011725870546152692
FIX,0.00905647718747893
FLEX,0.008106894582307922
FOX,0.014083200761288892
FOXA,0.013847627090530005
FSLR,0.011669450527541278
FTNT,-0.008440562988221515
GDDY,-0.008908271101250899
GM,0.010751480050183553
GOOG,0.013386450669837669
GOOGL,0.01331199679182807
GPC,-0.012069196803729514
GS,0.010131666171542016
HAL,0.014287325089296872
HD,-0.011309950702066272
HOOD,-0.016619243953899045
IP,-0.014849616319946825
IT,-0.011534450033358111
IVZ,0.007654869236262661
JBHT,0.010260805937315345
KMB,-0.007393441051803553
KVUE,-0.008150312027928607
LDOS,0.013130802254263016
LITE,0.010325075526816349
LVS,0.0129221043162491
LYV,-0.009443259545182605
MOS,-0.010258595532722499
MPWR,0.007691747453242958
MRNA,-0.017691927217372696
MRVL,0.009536352336608623
MSI,-0.006697201313627611
MU,0.009069988243068532
NEM,0.009874510923169502
NFLX,-0.005099819869633573
NKE,-0.01134557421055951
NOW,-0.008157796660845028
NUE,0.011163072192514722
ON,0.007273902200136057
ORCL,0.014455134530658744
PANW,-0.008609616744718511
PAYX,-0.00830527949376838
PYPL,-0.012007109283986251
QCOM,0.008683103594996215
ROP,-0.007876762016278726
ROST,0.01277967186613984
SLB,0.010993029848349241
SMCI,0.0035297339269945386
SNDK,0.0034507748739702744
STLD,0.009900813979106448
SYF,0.008620580917103078
TDY,-0.011237411363528117
TER,0.005828161881070815
TMUS,-0.0035630806022239527
TSLA,0.010901988165890896
TTD,-0.009172392844978764
TTWO,-0.006957159771457527
TXN,-0.010795835472874637
TYL,-0.008312603402804226
VEEV,-0.008929921800466834
VRSK,-0.006215876120181495
WBD,0.012869025043442409
WDC,0.00984812643458203
ZBRA,-0.015240278159775569
