ticker,weight
ABT,-0.007160934760719313
ACN,-0.01421014610954144
ADBE,-0.00844693189399675
ADP,-0.0069904238249664415
ADSK,-0.009561996905237775
ALB,0.010053706910622068
AMAT,0.007452753011280993
APH,0.012844776324965512
APP,0.01231420692870025
AXON,-0.0118668800110791
AXP,0.011428503280753828
BAX,-0.022185072536434657
C,0.010690674833731978
CAT,0.010270989249476496
CDW,-0.0130208226322083
CF,0.0035058259150131522
CHTR,-0.012436108080130213
CIEN,0.01011423748570575
CMI,0.010245292880716244
COHR,0.009053633907257119
COIN,-0.02587369144443835
CRH,0.007415564376368698
CRM,-0.0072121204418440525
CRWD,-0.009535751134079161
CTAS,-0.009094221827795963
CVNA,0.005175716818273816
DDOG,-0.008167127365132596
DPZ,-0.007736299859542349
DVA,-0.0071476238170193026
ECHO,0.010789829015986229
EFX,-0.0161850233270024
EME,0.013033368646142917
FDS,-0.009241899545089145
FICO,-0.014492277550453075
FIX,0.008874224553400149
FLEX,0.00738982987206205
FSLR,0.012821618024678945
FTNT,-0.00876281304818901
GDDY,-0.009931658326106974
GEN,-0.012318594375012053
GLW,0.009883382088250915
GNRC,0.008154687608721569
GOOG,0.01637977605457006
GOOGL,0.01620194040199579
GS,0.010978368219370097
HAL,0.018551051163878444
HPQ,-0.013779634531638633
IBM,0.01187901711582652
INTC,0.007993738940932256
INTU,-0.005962378464083953
IP,-0.020447704339978393
ISRG,0.01227726662518773
IT,-0.014108358171807637
KHC,-0.005640233173729634
KLAC,0.006949658331681869
LITE,0.010644961411552453
LRCX,0.004058315110863128
LUV,0.004179699372153988
LYB,-0.005979292651315706
MOS,-0.011421405794902324
MPC,-0.002954576151928296
MRNA,0.0020341929388039562
MRVL,0.01022505499246084
MS,0.012516224854471505
MSFT,-0.0045134832019309064
MU,0.008341512359942587
NEM,0.01092151527428804
NFLX,-0.0031630292471093316
NOW,-0.008355852278899767
NTAP,-0.01365060679430237
ON,0.0056640911456443755
PANW,-0.008780049081164693
PAYX,-0.007894551600999623
PNR,0.008236837294242676
PTC,-0.008227980941078527
PYPL,-0.014041502024558321
RL,0.0071981126609987805
ROL,0.01803222920952064
ROP,-0.0075147690769223185
SNDK,-0.0009734529833980364
STX,0.0145446475999044
TER,0.0036124539258297903
TKO,0.01500526594177077
TRMB,-0.016012016792224776
TSLA,0.011502748587102369
TTD,-0.010199644397746985
TYL,-0.00818469741868808
UAL,-0.0006254720455723698
UNP,-0.008804537359590341
VEEV,-0.00932430948526586
VRSK,-0.0044485290999370115
VRSN,-0.0048484067990279345
VRT,0.012195925846152996
WBD,0.015654595183151744
WDAY,-0.00784758832115972
WDC,0.010265380944606353
WMT,0.02244259676098705
ZBRA,-0.020717518955020057
