ticker,weight
AAPL,0.012635801992560237
ABT,-0.008376209281193838
ACN,-0.010815277601352914
ADBE,-0.008984533634499
ADI,0.009895725883823297
ADP,-0.008312224466202833
ADSK,-0.009352583897165267
ALB,0.010221314449977599
ALLE,-0.01048641794255683
AMAT,0.008942950511118706
APP,0.009993911081822002
APTV,0.0093099053284717
ARES,-0.012917864899799176
AXON,-0.01117429039067994
BAX,-0.013454649836386948
BG,0.013719113193534938
BKNG,-0.010383698803512944
BR,-0.008347524419795424
BSX,-0.0075453003945553125
BX,-0.012523087650399717
C,0.010038798171150722
CAT,0.009751443341868426
CEG,-0.009085058036386925
CHRW,0.010781442653911436
CHTR,-0.01065557415280492
CIEN,0.010034632684311833
CMI,0.010062479810087187
CNC,0.012092740506777536
COHR,0.0092673048098954
COIN,-0.014954616281006524
CRM,-0.008550967871949396
CSGP,-0.009866794773220649
CTSH,-0.00993942578106038
DASH,-0.010993457094831956
DELL,-0.011621580541770761
DPZ,-0.008736880557096234
DVA,0.012803361668759203
ECHO,0.010091343173668376
EFX,-0.011814842207486822
FDS,-0.009388700069365716
FDX,0.010346064870629956
FICO,0.01023375111195706
GDDY,-0.00970085905992861
GLW,0.009742553939309402
GOOG,0.012132522930719156
GOOGL,0.012035109400958078
GRMN,-0.011205752959818663
HAL,0.01320018029976326
HPQ,-0.011057490800723947
IBKR,0.00968657743307481
IBM,0.010406667831521417
INTC,0.00894397370600274
INTU,-0.007976152615249968
IT,-0.011332523324546356
JBHT,0.010218882419668075
KEY,0.010480297069112975
KKR,-0.0126987763750277
KLAC,0.008700311297679203
LDOS,-0.00945641691109532
LII,0.007824255474875216
LITE,0.010024951336716872
LLY,0.012515722439676502
LRCX,0.00770952455590029
LUV,0.007628699369571631
MCHP,0.008273321101068976
MOS,-0.010093489905831015
MRNA,0.007231830762539073
MSFT,-0.007652173229651571
MU,0.009331309934873707
NOW,-0.009059891361354882
NXPI,0.008833148087857606
ON,0.007957801222120064
ORCL,-0.00849687865337789
PANW,-0.009068838682610282
PAYX,-0.008614752579315313
PLTR,-0.01025341546416447
PTC,-0.008925026597954326
PYPL,-0.010809229062159862
ROL,0.012655987198455995
ROP,-0.008465172164276847
SMCI,-0.015850627103432515
SNDK,0.0061253995130718
STX,0.011911993775518322
TER,0.007229730500063987
TKO,0.011663413979612378
TRMB,-0.011868130722643195
TSLA,0.010509250593947321
TTD,-0.01004887393594513
TYL,-0.009221377678259868
UPS,0.010800486033524417
VEEV,-0.009305350405962106
VRSK,-0.007423542433872333
VTRS,0.010875913183533264
WBD,0.012070036672965195
WDAY,-0.008850750985887886
WDC,0.009855595194693397
YUM,0.01320246749727919
ZBRA,-0.014282946401829493
