ticker,weight
ADP,-0.01033171707491895
AJG,-0.010350520984481179
AKAM,0.010228029961986384
ALB,0.010344524499720592
APP,0.010217405654665177
ARE,-0.010075237104872695
AVGO,0.01014782670063767
AXON,-0.010271358354327183
BAX,-0.010010254173390555
BBY,-0.010128140509345648
BRO,-0.01036037366590422
CARR,-0.010103049889017132
CAT,0.010299677903634119
CBOE,0.00989402788175256
CDW,-0.010177407023859799
CHTR,-0.010197108428525198
CIEN,0.010302433930379053
CMCSA,-0.010327450183392855
CMG,-0.010138959658026775
CMI,0.010307310891622175
CNC,-0.010271340369307012
COHR,0.010318813409615444
COIN,0.010527325501621661
CRWD,-0.010285271816352907
CVNA,0.010332605111938847
DD,0.010320686816378028
DECK,-0.010059561550118912
DELL,-0.01008218704196028
DXCM,-0.010210006833459434
EFX,-0.010160805940319003
EME,0.010217711901242748
ERIE,-0.010323892784684338
EXPE,0.010344007257214334
FDS,-0.010313708734719889
FFIV,-0.010203642623703926
FIX,0.010318213627691177
FOX,0.010081475917094468
FOXA,0.010091126034832424
FTNT,-0.010307967874607282
GEV,0.010219160714153049
GLW,0.010290465442859437
GM,0.010243048097119872
GOOG,0.01011285478920252
GOOGL,0.010114719045268663
HAS,0.010224632621055323
HCA,0.01002198768305072
HII,0.01015468956398028
HPE,-0.010056984758871733
HPQ,-0.010148744902319203
HRL,-0.010303619027889099
HUM,-0.01024285457906098
IBM,-0.01022438167123084
INTU,0.010021599469027722
IP,-0.010024232484114144
IT,-0.010192827953237366
IVZ,0.010373702896617027
KLAC,-0.010066425652555755
LDOS,0.010116735877460337
LITE,0.010267381510223477
LVS,0.010170766442931627
MGM,-0.010097135375212877
MOS,-0.010235506362183611
NCLH,-0.009883913312402196
NEM,0.010239269437440818
NFLX,-0.010451907831117954
NOW,-0.010330149976997731
NTAP,-0.01016293714517537
NVDA,0.010083096818332327
ODFL,-0.010012445348875562
PANW,-0.010314697251006465
PAYX,-0.010298896224517247
POOL,-0.010113458665624143
PPG,-0.010085347389833294
PTC,0.01010210375501027
PWR,0.01019784460083512
REGN,0.01009947111060984
ROP,-0.010328004311395512
SATS,0.010332386684881553
SNDK,0.010538328067177197
SW,-0.009965741360634744
SWKS,-0.010114023730058944
TER,0.010473997850107549
TMUS,-0.010494549337454875
TSLA,0.010230594428342923
TSN,0.010053585448642665
TTD,-0.01025335719591033
UHS,0.010060419097413691
ULTA,0.010140822950060342
VRSK,-0.010402381242594289
VRT,0.010262127518376503
VTR,0.009941294337496675
VTRS,0.01021504808128943
WBD,0.010155366340131092
WDAY,-0.01033503627289055
WDC,0.010307900583146965
WELL,0.009971835718569707
WMT,0.009969560017158426
ZTS,-0.010170478017540015
