ticker,weight
AJG,-0.006965718810613295
ALB,0.008295857181926975
AMCR,-0.01336324821999129
APP,0.01103864425618417
APTV,0.007569233319069202
AXON,-0.010341081710243014
BALL,-0.010016213167211652
BAX,-0.01782457883676002
BG,0.01674410763141292
BRO,-0.007009565203458149
CAT,0.009302966516771169
CDW,-0.011668655013472161
CHRW,0.011584199292610528
CHTR,-0.01180114891614327
CIEN,0.009484624993944823
CMCSA,-0.007559102677875989
CMG,-0.013336210925579245
CMI,0.009322987937290556
CNC,0.012929718043162572
COHR,0.008353118505838024
CRWD,-0.009428383219108494
CTVA,-0.007097982493655375
DASH,-0.012304651320296756
DD,0.008466774367708846
DDOG,-0.00836153265115984
DELL,-0.013801785121876589
DVA,-0.008344342703918322
ECHO,0.00949588278882234
EL,0.006355704600648559
ERIE,-0.0078561818908449
F,0.01007601493856525
FCX,0.006250812858705442
FDX,0.010076584065259984
FFIV,-0.011195721483395352
FICO,-0.012809305307990753
FIS,-0.010874883184902102
FIX,0.008347859009401546
FOX,0.014890360926136756
FOXA,0.014603155026777765
FSLR,0.011728446246423808
FTNT,-0.008624109973138465
GDDY,-0.009148317653369318
GEN,-0.011231540128108572
GM,0.010679521154087344
GOOG,0.014041555789684891
GOOGL,0.013951111620813332
GPC,-0.013095979956107975
GS,0.009805731010393016
HAL,0.01531476126851102
HD,-0.01217483139308806
IP,-0.01667395225423715
IT,-0.012403435040091743
IVZ,0.006585221544601279
KMB,-0.007153462952314603
KVUE,-0.008133110530846433
LDOS,0.01370311963621812
LITE,0.009843116909406239
LVS,0.013442438348116377
LYV,-0.009808452714102222
META,-0.009231623346778578
MOS,-0.01084532377545863
MPWR,0.006703914502826162
MRNA,-0.02026251189133349
MRVL,0.009013715098446779
MSI,-0.006293551964937947
MU,0.008475906901184316
NEM,0.009478876747543568
NFLX,-0.004275483902840466
NOW,-0.008193226201585782
NUE,0.011288530534764796
ON,0.006206606105578012
ORCL,0.015320536433935456
PANW,-0.008863486172964287
PAYX,-0.00833489473700899
PYPL,-0.013108607219976955
QCOM,0.007998174023857944
ROP,-0.00778990833598299
ROST,0.01323263500809878
SLB,0.011054118232247178
SMCI,0.001548450799899044
SNDK,0.0012452331721005889
STLD,0.009712637569087634
STX,0.012046310676402137
TDY,-0.012023895495764518
TER,0.004370057702188337
TMUS,-0.0023431030756519053
TPR,0.007899570646221753
TSLA,0.01080140174084981
TTD,-0.009541039436864641
TTWO,-0.006571626139300612
TXN,-0.011549018595108597
TYL,-0.008327934756812413
VEEV,-0.009156654927783867
VRSK,-0.00566473825870724
WBD,0.013366139423127418
WDC,0.009388878801312813
WMT,0.018564676091834584
ZBRA,-0.017215886311237112
