ticker,weight
ADBE,-0.008875598432512842
ADP,-0.008039062051462766
ADSK,-0.00992437057942104
AJG,-0.007430412061878862
ALB,0.008702514399573652
APO,0.010163729205369522
APP,0.01099838472145018
APTV,0.0071149123384162145
AXON,-0.011106349510992146
BAX,-0.018607838170825373
BBY,-0.01346696595599349
BG,0.016482194903211022
BKR,0.013409656656653304
BRO,-0.007531928930798928
C,0.009433339611630042
CAT,0.00917375001138868
CDW,-0.012383748811177214
CF,-0.0009188194928764659
CHTR,-0.01201856015941248
CIEN,0.009198445483602873
CMG,-0.013624647353908094
CMI,0.009111518927953997
COHR,0.008337354035526314
CRH,0.007451049110148415
CRM,-0.008104976880520209
CRWD,-0.009425756141057931
CTAS,-0.009543288783230217
CTVA,-0.007502520715424663
DASH,-0.012598655954893557
DDOG,-0.008867215065346067
DELL,-0.01374853919293301
DVA,-0.008599588477450442
ECHO,0.01048806133719915
EL,0.006354105514667054
FCX,0.006381739834187442
FDS,-0.009395730139256544
FDX,0.009625166309905665
FFIV,-0.011128099652675725
FIX,0.00818318892431336
FSLR,0.011083930544449514
FTNT,-0.009055757425869724
GDDY,-0.009839696105107527
GEN,-0.011679235986361586
GLW,0.008805128607400257
GM,0.010282234241119724
GNRC,0.007662161792889027
GOOG,0.013811916346131532
GOOGL,0.013714157674066826
GS,0.009923339301779053
HAL,0.015002659756761157
HCA,0.015893028321604167
HII,0.012406423662712003
HPQ,-0.012719947197250892
HSY,0.01588889326372163
IBM,0.010657957103190242
IDXX,0.007877750402065202
INTC,0.007625405350049653
INTU,-0.007189912331599254
IP,-0.017138061937182574
ISRG,0.010917076082615737
IT,-0.01300629536191077
IVZ,0.006459384532033825
LHX,0.014333639619570671
LITE,0.009496069417048194
LRCX,0.0053328753587791435
META,-0.009539011070003038
MOS,-0.011345904579848201
MPC,-0.005271901110129487
MRVL,0.009102755707030799
MS,0.010998877757030878
MU,0.00818770933458882
NEM,0.009787712117409498
NOW,-0.008639064398319424
NWS,-0.008654570859276858
NWSA,-0.00910614754901979
ORCL,0.015228736825422667
PANW,-0.009100829385973928
PAYX,-0.008736350301696635
PTC,-0.008916270122756507
PYPL,-0.013135463072518736
ROP,-0.008519792690581224
SLB,0.010819870902319334
SMCI,-0.0217016424309968
SNDK,0.0012370108356835657
STLD,0.009577613278799994
STX,0.012248773011402684
TER,0.004687483726679358
TMUS,-0.0029135451832792954
TPL,-0.009605732331470199
TTD,-0.010406206013834107
TYL,-0.008882072028818853
VEEV,-0.009540672002208253
VRSK,-0.006149717272957427
WBD,0.013006888767497444
WDAY,-0.008627134050159137
WDC,0.009343285035274245
WMT,0.017990139997676152
ZBRA,-0.017736394686821817
